kb,example_set,fold,zero_neg_train,n_train_pos,n_train_neg,n_test_pos,n_test_neg,n_test_total,negatives,condition,k,n_bias,size,desc_p,desc_r,desc_f1,clause_p,clause_r,clause_f1,sem_p,sem_r,sem_f1,exact_equiv,accuracy,tp,tn,fp,fn,specificity,n_mss,n_cover,n_support,n_kb,n_uncoverable,n_components,largest_component,n_greedy_fallback,stage1_ms,cover_ms,reduce_ms,total_ms,oracle_queries,stage1_batch_checks,checks_total,checks_gate,checks_admpool,checks_cover_rej,checks_cover_qx,checks_redundancy,preprocessing_checks,preprocessing_ms,memory_mb,convergence_reason,qa_max_queries,qa_timeout_s,quacq_bandaid_drops,quacq_findc_unconfirmed,quacq_empty_scope_appends,quacq_prune_partial_pruned,quacq_prune_complete_pruned
fqa,ff,0,0,39,4,20,3,23,raw,C∪S,1,459,98,0.7040816326530612,0.6764705882352942,0.69,0.904,0.6608187134502924,0.7635135135135135,0.9047619047619048,0.6666666666666666,0.7676767676767676,0,0.9565217391304348,19,3,0,1,1.0,273,1,186,98,0,1,207,1,3650.7233708980493,112.21016698982567,24.04870803002268,3786.9822459178977,0,595,1874,1,594,1092,0,187,0,0.0,0.0,,,,,,,,
fqa,ff,0,0,39,4,20,3,23,raw,C∪S,2,459,51,0.8431372549019608,0.4215686274509804,0.5620915032679739,0.9538461538461539,0.36257309941520466,0.5254237288135594,0.9538461538461539,0.36257309941520466,0.5254237288135594,0,1.0,20,3,0,0,1.0,273,1,90,51,0,1,207,1,3650.7233708980493,112.21016698982567,13.91112501733005,3776.844662905205,0,595,1778,1,594,1092,0,91,0,0.0,0.0,,,,,,,,
fqa,ff,0,0,39,4,20,3,23,raw,C∪S,3,459,40,0.925,0.3627450980392157,0.5211267605633803,0.9807692307692307,0.2982456140350877,0.45739910313901344,0.9807692307692307,0.2982456140350877,0.45739910313901344,0,1.0,20,3,0,0,1.0,273,1,73,40,0,1,207,1,3650.7233708980493,112.21016698982567,10.444499959703535,3773.3780378475785,0,595,1761,1,594,1092,0,74,0,0.0,0.0,,,,,,,,
fqa,ff,0,0,39,4,20,3,23,raw,C∪S,5,459,35,0.9714285714285714,0.3333333333333333,0.4963503649635036,0.9888888888888889,0.260233918128655,0.4120370370370371,0.9888888888888889,0.260233918128655,0.4120370370370371,0,1.0,20,3,0,0,1.0,273,1,66,35,0,1,207,1,3650.7233708980493,112.21016698982567,9.466458985116333,3772.3999968729913,0,595,1754,1,594,1092,0,67,0,0.0,0.0,,,,,,,,
fqa,ff,1,0,39,5,20,2,22,n/a,A,,459,263,0.3574144486692015,0.9215686274509803,0.5150684931506849,0.7178947368421053,0.9970760233918129,0.8347613219094248,0.7178947368421053,0.9970760233918129,0.8347613219094248,0,0.7727272727272727,15,2,0,5,1.0,263,0,0,263,0,0,0,0,3362.6274180714972,0.0,0.0,3362.6274180714972,0,603,603,1,602,0,0,0,0,0.0,0.0,,,,,,,,
fqa,ff,1,0,39,5,20,2,22,reduced,C,,459,1,1.0,0.00980392156862745,0.01941747572815534,1.0,0.06432748538011696,0.12087912087912087,1.0,0.06432748538011696,0.12087912087912087,0,1.0,20,2,0,0,1.0,263,1,0,1,0,1,221,1,3362.6274180714972,128.06091603124514,0.0,3490.6883341027424,0,603,1918,1,602,1315,0,0,72,190.1844999520108,0.0,,,,,,,,
fqa,ff,1,0,39,5,20,2,22,reduced,C∪S,1,459,107,0.6355140186915887,0.6666666666666666,0.6507177033492823,0.8384879725085911,0.7134502923976608,0.7709320695102685,0.839041095890411,0.716374269005848,0.7728706624605679,0,0.8181818181818182,16,2,0,4,1.0,263,1,206,107,0,1,221,1,3362.6274180714972,128.06091603124514,25.760792021173984,3516.4491261239164,0,603,2125,1,602,1315,0,207,72,190.1844999520108,0.0,,,,,,,,
fqa,ff,1,0,39,5,20,2,22,reduced,C∪S,2,459,47,0.8936170212765957,0.4117647058823529,0.5637583892617449,0.9682539682539683,0.3567251461988304,0.5213675213675213,0.9682539682539683,0.3567251461988304,0.5213675213675213,0,0.9545454545454546,19,2,0,1,1.0,263,1,84,47,0,1,221,1,3362.6274180714972,128.06091603124514,13.565875007770956,3504.2542091105133,0,603,2003,1,602,1315,0,85,72,190.1844999520108,0.0,,,,,,,,
fqa,ff,1,0,39,5,20,2,22,reduced,C∪S,3,459,38,0.9736842105263158,0.3627450980392157,0.5285714285714286,0.9901960784313726,0.2953216374269006,0.45495495495495497,0.9901960784313726,0.2953216374269006,0.45495495495495497,0,1.0,20,2,0,0,1.0,263,1,71,38,0,1,221,1,3362.6274180714972,128.06091603124514,10.410666989628226,3501.0990010923706,0,603,1990,1,602,1315,0,72,72,190.1844999520108,0.0,,,,,,,,
fqa,ff,1,0,39,5,20,2,22,reduced,C∪S,5,459,35,0.9714285714285714,0.3333333333333333,0.4963503649635036,0.9894736842105263,0.27485380116959063,0.4302059496567505,0.9894736842105263,0.27485380116959063,0.4302059496567505,0,1.0,20,2,0,0,1.0,263,1,66,35,0,1,221,1,3362.6274180714972,128.06091603124514,9.311624977272004,3499.9999590800144,0,603,1985,1,602,1315,0,67,72,190.1844999520108,0.0,,,,,,,,
